,Unnamed: 0,milking_id,milking_oid,farm_id,animal_id,lactation_id,milking_system_id,mastiman_trial_id,weather_id,parity,started_at,ended_at,previously_ended_at,mi,dim,tmy,mylf,myrf,mylr,myrr,LS,tmy_h
3463,3463,120220000000000.0,2602421,1,3595,4117,13,,,3,24/01/2022 06:23,24/01/2022 06:31,23/01/2022 21:33,8.96,46.27,3.16,0.0,1.0,0.98,1.18,Early,0.3526785714285714
3464,3464,120220000000000.0,2602510,1,3595,4117,13,,,3,24/01/2022 14:02,24/01/2022 14:10,24/01/2022 06:31,7.66,46.59,4.24,0.7,0.68,1.88,0.98,Early,0.5535248041775457
3465,3465,120220000000000.0,2602587,1,3595,4117,13,,,3,24/01/2022 20:30,24/01/2022 20:41,24/01/2022 14:10,6.52,46.86,1.08,0.48,0.6,0.0,0.0,Early,0.16564417177914112
3466,3466,120220000000000.0,2602657,1,3595,4117,13,,,3,25/01/2022 02:25,25/01/2022 02:40,24/01/2022 20:41,5.98,47.11,3.02,0.68,0.71,1.53,0.1,Early,0.5050167224080268
3467,3467,120220000000000.0,2602695,1,3595,4117,13,,,3,25/01/2022 06:18,25/01/2022 06:31,25/01/2022 02:40,3.86,47.27,2.61,0.49,0.5,0.56,1.06,Early,0.6761658031088082
3468,3468,120220000000000.0,2602759,1,3595,4117,13,,,3,25/01/2022 12:18,25/01/2022 12:29,25/01/2022 06:31,5.97,47.52,3.49,1.03,0.0,1.25,1.21,Early,0.5845896147403685
3469,3469,120220000000000.0,2602862,1,3595,4117,13,,,3,25/01/2022 21:29,25/01/2022 21:37,25/01/2022 12:29,9.12,47.9,4.45,1.27,1.4,1.05,0.73,Early,0.4879385964912281
3470,3470,120220000000000.0,2602932,1,3595,4117,13,,,3,26/01/2022 03:40,26/01/2022 03:48,25/01/2022 21:37,6.18,48.16,5.47,0.84,0.87,2.8,0.96,Early,0.8851132686084142
3471,3471,120220000000000.0,2603018,1,3595,4117,13,,,3,26/01/2022 11:53,26/01/2022 12:03,26/01/2022 03:48,8.25,48.5,3.44,1.06,1.22,0.13,1.03,Early,0.416969696969697
3472,3472,120220000000000.0,2603092,1,3595,4117,13,,,3,26/01/2022 18:02,26/01/2022 18:12,26/01/2022 12:03,6.14,48.76,3.22,0.83,0.97,1.1,0.32,Early,0.5244299674267101
3473,3473,120220000000000.0,2603160,1,3595,4117,13,,,3,27/01/2022 00:01,27/01/2022 00:09,26/01/2022 18:12,5.96,49.01,5.3,0.95,0.99,2.19,1.17,Early,0.889261744966443
3474,3474,120220000000000.0,2603243,1,3595,4117,13,,,3,27/01/2022 09:00,27/01/2022 09:07,27/01/2022 00:09,8.95,49.38,6.57,1.54,1.63,1.87,1.53,Early,0.7340782122905029
3475,3475,120220000000000.0,2603342,1,3595,4117,13,,,3,27/01/2022 17:14,27/01/2022 17:21,27/01/2022 09:07,8.24,49.72,5.59,1.25,1.39,1.38,1.57,Early,0.6783980582524272
3476,3476,120220000000000.0,2603462,1,3595,4117,13,,,3,28/01/2022 03:11,28/01/2022 03:18,27/01/2022 17:21,9.95,50.14,7.37,1.71,1.78,1.91,1.97,Early,0.7407035175879397
3477,3477,120220000000000.0,2603528,1,3595,4117,13,,,3,28/01/2022 09:54,28/01/2022 10:01,28/01/2022 03:18,6.71,50.42,5.0,1.13,1.19,1.3,1.38,Early,0.7451564828614009
3478,3478,120220000000000.0,2603621,1,3595,4117,13,,,3,28/01/2022 17:55,28/01/2022 18:04,28/01/2022 10:01,8.04,50.75,5.73,1.25,1.37,1.51,1.6,Early,0.7126865671641792
3479,3479,120220000000000.0,2603719,1,3595,4117,13,,,3,29/01/2022 02:15,29/01/2022 02:21,28/01/2022 18:04,8.29,51.1,6.28,1.45,1.53,1.63,1.67,Early,0.7575392038600725
3480,3480,120220000000000.0,2603774,1,3595,4117,13,,,3,29/01/2022 08:47,29/01/2022 08:54,29/01/2022 02:21,6.55,51.37,5.16,1.17,1.2,1.04,1.75,Early,0.7877862595419848
3481,3481,120220000000000.0,2603885,1,3595,4117,13,,,3,29/01/2022 18:14,29/01/2022 18:19,29/01/2022 08:54,9.43,51.76,7.64,1.7,1.75,2.11,2.08,Early,0.8101802757158006
3482,3482,120220000000000.0,2603986,1,3595,4117,13,,,3,30/01/2022 02:41,30/01/2022 02:50,29/01/2022 18:19,8.5,52.12,7.46,1.52,1.62,2.47,1.85,Early,0.8776470588235294
3483,3483,120220000000000.0,2604031,1,3595,4117,13,,,3,30/01/2022 08:22,30/01/2022 08:27,30/01/2022 02:50,5.62,52.35,4.98,1.08,1.18,1.35,1.37,Early,0.8861209964412812
3484,3484,120220000000000.0,2604105,1,3595,4117,13,,,3,30/01/2022 14:46,30/01/2022 14:54,30/01/2022 08:27,6.45,52.62,5.73,1.18,1.33,1.59,1.63,Early,0.8883720930232558
3485,3485,120220000000000.0,2604215,1,3595,4117,13,,,3,30/01/2022 23:57,31/01/2022 00:04,30/01/2022 14:54,9.16,53.0,8.22,1.78,1.93,2.29,2.22,Early,0.8973799126637555
3486,3486,120220000000000.0,2604281,1,3595,4117,13,,,3,31/01/2022 06:11,31/01/2022 06:17,31/01/2022 00:04,6.22,53.26,5.68,1.24,1.33,1.61,1.5,Early,0.9131832797427653
3487,3487,120220000000000.0,2604373,1,3595,4117,13,,,3,31/01/2022 14:54,31/01/2022 15:02,31/01/2022 06:17,8.75,53.63,8.19,1.8,1.95,2.33,2.11,Early,0.9359999999999999
3488,3488,120220000000000.0,2604472,1,3595,4117,13,,,3,31/01/2022 23:24,31/01/2022 23:31,31/01/2022 15:02,8.49,53.98,7.88,1.72,1.84,2.2,2.12,Early,0.9281507656065959
3489,3489,120220000000000.0,2604548,1,3595,4117,13,,,3,01/02/2022 06:30,01/02/2022 06:36,31/01/2022 23:31,7.08,54.28,6.72,1.45,1.6,1.87,1.8,Early,0.9491525423728813
3490,3490,120220000000000.0,2604624,1,3595,4117,13,,,3,01/02/2022 15:05,01/02/2022 15:11,01/02/2022 06:36,8.59,54.63,7.92,1.74,1.84,2.19,2.15,Early,0.9220023282887078
3491,3491,120220000000000.0,2604716,1,3595,4117,13,,,3,01/02/2022 23:07,01/02/2022 23:13,01/02/2022 15:11,8.03,54.97,7.5,1.65,1.74,2.02,2.09,Early,0.9339975093399752
3492,3492,120220000000000.0,2604791,1,3595,4117,13,,,3,02/02/2022 06:22,02/02/2022 06:29,01/02/2022 23:13,7.26,55.27,7.0,1.48,1.61,1.97,1.94,Early,0.9641873278236915
3493,3493,120220000000000.0,2604865,1,3595,4117,13,,,3,02/02/2022 13:45,02/02/2022 13:50,02/02/2022 06:29,7.35,55.58,7.28,1.58,1.68,2.0,2.02,Early,0.9904761904761905
3494,3494,120220000000000.0,2604984,1,3595,4117,13,,,3,03/02/2022 00:15,03/02/2022 00:21,02/02/2022 13:50,10.51,56.01,10.21,2.28,2.33,2.81,2.79,Early,0.9714557564224549
3495,3495,120220000000000.0,2605124,1,3595,4117,13,,,3,03/02/2022 14:17,03/02/2022 14:26,03/02/2022 00:21,14.08,56.6,13.02,2.95,3.03,3.53,3.51,Early,0.9247159090909091
3496,3496,120220000000000.0,2605212,1,3595,4117,13,,,3,03/02/2022 22:07,03/02/2022 22:12,03/02/2022 14:26,7.78,56.93,6.77,1.46,1.52,1.89,1.9,Early,0.8701799485861181
3497,3497,120220000000000.0,2605301,1,3595,4117,13,,,3,04/02/2022 06:26,04/02/2022 06:33,03/02/2022 22:12,8.34,57.27,7.73,1.67,1.83,2.09,2.14,Early,0.9268585131894486
3498,3498,120220000000000.0,2605372,1,3595,4117,13,,,3,04/02/2022 13:09,04/02/2022 13:16,04/02/2022 06:33,6.72,57.55,6.8,1.53,1.6,1.83,1.84,Early,1.0119047619047619
3499,3499,120220000000000.0,2605483,1,3595,4117,13,,,3,04/02/2022 23:21,04/02/2022 23:28,04/02/2022 13:16,10.21,57.98,10.08,2.26,2.35,2.73,2.74,Early,0.9872673849167483
3500,3500,120220000000000.0,2605558,1,3595,4117,13,,,3,05/02/2022 06:35,05/02/2022 06:41,04/02/2022 23:28,7.22,58.28,7.02,1.53,1.62,1.92,1.95,Early,0.9722991689750692
3501,3501,120220000000000.0,2605671,1,3595,4117,13,,,3,05/02/2022 16:51,05/02/2022 16:58,05/02/2022 06:41,10.27,58.71,10.03,2.23,2.36,2.7,2.74,Early,0.9766309639727361
3502,3502,120220000000000.0,2605773,1,3595,4117,13,,,3,06/02/2022 01:26,06/02/2022 01:33,05/02/2022 16:58,8.59,59.06,8.38,1.84,1.96,2.31,2.27,Early,0.9755529685681026
3503,3503,120220000000000.0,2605849,1,3595,4117,13,,,3,06/02/2022 09:10,06/02/2022 09:17,06/02/2022 01:33,7.73,59.39,7.76,1.71,1.78,2.11,2.16,Early,1.003880983182406
3504,3504,120220000000000.0,2605981,1,3595,4117,13,,,3,06/02/2022 20:51,06/02/2022 20:59,06/02/2022 09:17,11.69,59.87,11.57,2.59,2.66,3.18,3.14,Early,0.9897348160821215
3505,3505,120220000000000.0,2606048,1,3595,4117,13,,,3,07/02/2022 03:14,07/02/2022 03:19,06/02/2022 20:59,6.35,60.14,6.29,1.4,1.48,1.71,1.7,Early,0.9905511811023623
3506,3506,120220000000000.0,2606169,1,3595,4117,13,,,3,07/02/2022 17:25,07/02/2022 17:33,07/02/2022 03:19,14.23,60.73,13.76,3.11,3.21,3.74,3.7,Early,0.9669711876317638
3507,3507,120220000000000.0,2606279,1,3595,4117,13,,,3,08/02/2022 02:58,08/02/2022 03:07,07/02/2022 17:33,9.56,61.13,8.99,1.95,2.09,2.45,2.5,Early,0.9403765690376569
3508,3508,120220000000000.0,2606348,1,3595,4117,13,,,3,08/02/2022 10:10,08/02/2022 10:18,08/02/2022 03:07,7.18,61.43,5.13,1.53,1.63,0.08,1.89,Early,0.7144846796657381
3509,3509,120220000000000.0,2606466,1,3595,4117,13,,,3,08/02/2022 21:13,08/02/2022 21:21,08/02/2022 10:18,11.06,61.89,11.32,2.32,2.38,3.84,2.78,Early,1.023508137432188
3510,3510,120220000000000.0,2606553,1,3595,4117,13,,,3,09/02/2022 05:38,09/02/2022 05:44,08/02/2022 21:21,8.39,62.24,8.26,1.93,2.0,2.37,1.96,Early,0.9845053635280094
3511,3511,120220000000000.0,2606629,1,3595,4117,13,,,3,09/02/2022 14:15,09/02/2022 14:30,09/02/2022 05:44,8.76,62.6,9.0,2.04,2.18,2.25,2.53,Early,1.0273972602739727
3512,3512,120220000000000.0,2606745,1,3595,4117,13,,,3,10/02/2022 00:37,10/02/2022 00:44,09/02/2022 14:30,10.24,63.03,10.6,2.33,2.42,2.92,2.93,Early,1.03515625
3513,3513,120220000000000.0,2606816,1,3595,4117,13,,,3,10/02/2022 08:19,10/02/2022 08:25,10/02/2022 00:44,7.67,63.35,8.04,1.89,1.91,2.09,2.15,Early,1.0482398956975227
3514,3514,120220000000000.0,2606880,1,3595,4117,13,,,3,10/02/2022 15:47,10/02/2022 15:59,10/02/2022 08:25,7.57,63.67,6.98,1.68,1.81,2.03,1.46,Early,0.9220607661822986
3515,3515,120220000000000.0,2607021,1,3595,4117,13,,,3,11/02/2022 04:00,11/02/2022 04:08,10/02/2022 15:59,12.16,64.17,7.71,2.39,2.44,0.0,2.88,Early,0.634046052631579
3516,3516,120220000000000.0,2607064,1,3595,4117,13,,,3,11/02/2022 08:44,11/02/2022 08:52,11/02/2022 04:08,4.73,64.37,6.38,0.88,0.91,3.6,0.99,Early,1.3488372093023255
3517,3517,120220000000000.0,2607176,1,3595,4117,13,,,3,11/02/2022 21:25,11/02/2022 21:32,11/02/2022 08:52,12.67,64.9,12.27,2.8,3.05,2.91,3.51,Early,0.968429360694554
3518,3518,120220000000000.0,2607244,1,3595,4117,13,,,3,12/02/2022 03:48,12/02/2022 03:57,11/02/2022 21:32,6.41,65.16,5.12,1.59,1.66,0.0,1.87,Early,0.7987519500780031
3519,3519,120220000000000.0,2607295,1,3595,4117,13,,,3,12/02/2022 09:04,12/02/2022 09:12,12/02/2022 03:57,5.25,65.38,7.3,1.31,1.34,3.06,1.59,Early,1.3904761904761904
3520,3520,120220000000000.0,2607359,1,3595,4117,13,,,3,12/02/2022 14:30,12/02/2022 14:36,12/02/2022 09:12,5.41,65.61,5.9,1.34,1.41,1.48,1.67,Early,1.0905730129390019
3521,3521,120220000000000.0,2607432,1,3595,4117,13,,,3,12/02/2022 20:36,12/02/2022 20:42,12/02/2022 14:36,6.09,65.86,6.53,1.47,1.59,1.62,1.85,Early,1.072249589490969
3522,3522,120220000000000.0,2607528,1,3595,4117,13,,,3,13/02/2022 05:10,13/02/2022 05:17,12/02/2022 20:42,8.58,66.22,9.86,2.2,2.4,2.47,2.79,Early,1.149184149184149
3523,3523,120220000000000.0,2607631,1,3595,4117,13,,,3,13/02/2022 15:20,13/02/2022 15:26,13/02/2022 05:17,10.16,66.64,8.95,1.95,2.14,2.39,2.47,Early,0.8809055118110235
3524,3524,120220000000000.0,2607732,1,3595,4117,13,,,3,14/02/2022 00:13,14/02/2022 00:21,13/02/2022 15:26,8.91,67.01,6.44,1.45,1.47,1.64,1.88,Early,0.7227833894500562
3525,3525,120220000000000.0,2607807,1,3595,4117,13,,,3,14/02/2022 07:42,14/02/2022 07:49,14/02/2022 00:21,7.47,67.33,6.23,1.3,1.35,1.84,1.74,Early,0.8340026773761714
3526,3526,120220000000000.0,2607896,1,3595,4117,13,,,3,14/02/2022 15:34,14/02/2022 15:40,14/02/2022 07:49,7.85,67.65,6.99,1.54,1.62,1.95,1.88,Early,0.8904458598726115
3527,3527,120220000000000.0,2607980,1,3595,4117,13,,,3,14/02/2022 22:53,14/02/2022 22:59,14/02/2022 15:40,7.33,67.96,6.47,1.41,1.51,1.78,1.77,Early,0.8826739427012278
3528,3528,120220000000000.0,2608080,1,3595,4117,13,,,3,15/02/2022 08:41,15/02/2022 08:47,14/02/2022 22:59,9.8,68.37,7.92,1.78,1.76,2.26,2.12,Early,0.8081632653061224
3529,3529,120220000000000.0,2608202,1,3595,4117,13,,,3,15/02/2022 19:46,15/02/2022 19:54,15/02/2022 08:47,11.12,68.83,9.13,1.98,2.16,2.9,2.09,Early,0.821043165467626
3530,3530,120220000000000.0,2608299,1,3595,4117,13,,,3,16/02/2022 04:27,16/02/2022 04:34,15/02/2022 19:54,8.65,69.19,6.96,1.64,1.73,1.63,1.96,Early,0.8046242774566473
3531,3531,120220000000000.0,2608393,1,3595,4117,13,,,3,16/02/2022 13:55,16/02/2022 14:02,16/02/2022 04:34,9.48,69.59,9.04,1.89,1.96,2.83,2.36,Early,0.9535864978902953
3532,3532,120220000000000.0,2608499,1,3595,4117,13,,,3,16/02/2022 23:16,16/02/2022 23:23,16/02/2022 14:02,9.35,69.97,8.49,1.9,1.99,2.3,2.3,Early,0.9080213903743316
3533,3533,120220000000000.0,2608569,1,3595,4117,13,,,3,17/02/2022 05:38,17/02/2022 05:46,16/02/2022 23:23,6.38,70.24,6.14,1.35,1.44,1.71,1.64,Early,0.9623824451410657
3534,3534,120220000000000.0,2608654,1,3595,4117,13,,,3,17/02/2022 12:57,17/02/2022 13:03,17/02/2022 05:46,7.29,70.54,6.31,1.49,1.6,1.85,1.37,Early,0.8655692729766803
3535,3535,120220000000000.0,2608751,1,3595,4117,13,,,3,17/02/2022 20:46,17/02/2022 20:53,17/02/2022 13:03,7.83,70.87,7.94,1.64,1.66,2.06,2.58,Early,1.0140485312899106
3536,3536,120220000000000.0,2608843,1,3595,4117,13,,,3,18/02/2022 05:43,18/02/2022 05:49,17/02/2022 20:53,8.93,71.24,8.79,1.96,2.03,2.39,2.41,Early,0.9843225083986562
3537,3537,120220000000000.0,2608954,1,3595,4117,13,,,3,18/02/2022 16:12,18/02/2022 16:21,18/02/2022 05:49,10.54,71.68,10.28,2.23,2.42,2.79,2.84,Early,0.9753320683111955
3538,3538,120220000000000.0,2609068,1,3595,4117,13,,,3,19/02/2022 01:46,19/02/2022 01:54,18/02/2022 16:21,9.55,72.08,9.52,2.11,2.21,2.6,2.6,Early,0.9968586387434554
3539,3539,120220000000000.0,2609173,1,3595,4117,13,,,3,19/02/2022 11:49,19/02/2022 11:58,19/02/2022 01:54,10.07,72.5,10.52,2.29,2.4,2.96,2.87,Early,1.0446871896722938
3540,3540,120220000000000.0,2609301,1,3595,4117,13,,,3,19/02/2022 22:28,19/02/2022 22:36,19/02/2022 11:58,10.63,72.94,10.95,2.42,2.5,3.0,3.03,Early,1.0301034807149576
3541,3541,120220000000000.0,2609381,1,3595,4117,13,,,3,20/02/2022 05:47,20/02/2022 05:54,19/02/2022 22:36,7.31,73.25,7.7,1.67,1.84,2.05,2.14,Early,1.0533515731874146
3542,3542,120220000000000.0,2609475,1,3595,4117,13,,,3,20/02/2022 13:55,20/02/2022 14:03,20/02/2022 05:54,8.15,73.59,8.37,1.85,1.94,2.25,2.33,Early,1.0269938650306747
3543,3543,120220000000000.0,2609568,1,3595,4117,13,,,3,20/02/2022 21:17,20/02/2022 21:23,20/02/2022 14:03,7.34,73.89,7.56,1.68,1.74,2.07,2.07,Early,1.0299727520435966
3544,3544,120220000000000.0,2609637,1,3595,4117,13,,,3,21/02/2022 05:01,21/02/2022 05:06,20/02/2022 21:23,7.72,74.21,8.05,1.8,1.91,2.17,2.17,Early,1.0427461139896375
3545,3545,120220000000000.0,2609749,1,3595,4117,13,,,3,21/02/2022 15:35,21/02/2022 15:44,21/02/2022 05:06,10.63,74.66,10.9,2.36,2.56,2.97,3.01,Early,1.0253998118532455
3546,3546,120220000000000.0,2609837,1,3595,4117,13,,,3,21/02/2022 22:51,21/02/2022 22:58,21/02/2022 15:44,7.24,74.96,7.65,1.71,1.74,2.14,2.06,Early,1.0566298342541436
3547,3547,120220000000000.0,2609925,1,3595,4117,13,,,3,22/02/2022 07:53,22/02/2022 08:02,21/02/2022 22:58,9.06,75.34,9.85,2.18,2.29,2.68,2.7,Early,1.0871964679911699
3548,3548,120220000000000.0,2610010,1,3595,4117,13,,,3,22/02/2022 16:12,22/02/2022 16:23,22/02/2022 08:02,8.35,75.68,8.78,1.99,2.09,2.26,2.44,Early,1.051497005988024
3549,3549,120220000000000.0,2610112,1,3595,4117,13,,,3,23/02/2022 00:42,23/02/2022 00:50,22/02/2022 16:23,8.44,76.03,9.37,2.01,2.13,2.68,2.55,Early,1.1101895734597156
3550,3550,120220000000000.0,2610213,1,3595,4117,13,,,3,23/02/2022 10:19,23/02/2022 10:26,23/02/2022 00:50,9.61,76.44,10.31,2.22,2.36,2.83,2.9,Early,1.072840790842872
3551,3551,120220000000000.0,2610318,1,3595,4117,13,,,3,23/02/2022 19:15,23/02/2022 19:22,23/02/2022 10:26,8.94,76.81,9.3,2.09,2.18,2.55,2.48,Early,1.040268456375839
3552,3552,120220000000000.0,2610402,1,3595,4117,13,,,3,24/02/2022 02:40,24/02/2022 02:47,23/02/2022 19:22,7.41,77.12,8.22,1.83,1.93,2.21,2.25,Early,1.1093117408906883
3553,3553,120220000000000.0,2610509,1,3595,4117,13,,,3,24/02/2022 11:59,24/02/2022 12:07,24/02/2022 02:47,9.34,77.51,10.49,2.22,2.51,2.89,2.87,Early,1.1231263383297645
3554,3554,120220000000000.0,2610598,1,3595,4117,13,,,3,24/02/2022 19:46,24/02/2022 19:53,24/02/2022 12:07,7.77,77.83,8.23,1.82,1.9,2.29,2.22,Early,1.0592020592020592
3555,3555,120220000000000.0,2610684,1,3595,4117,13,,,3,25/02/2022 03:08,25/02/2022 03:14,24/02/2022 19:53,7.36,78.14,7.84,1.75,1.84,2.09,2.16,Early,1.0652173913043477
3556,3556,120220000000000.0,2610752,1,3595,4117,13,,,3,25/02/2022 10:25,25/02/2022 10:32,25/02/2022 03:14,7.29,78.44,8.46,1.86,1.94,2.32,2.34,Early,1.1604938271604939
3557,3557,120220000000000.0,2610843,1,3595,4117,13,,,3,25/02/2022 18:30,25/02/2022 18:38,25/02/2022 10:32,8.1,78.78,8.59,1.89,1.98,2.33,2.39,Early,1.0604938271604938
3558,3558,120220000000000.0,2610955,1,3595,4117,13,,,3,26/02/2022 04:17,26/02/2022 04:24,25/02/2022 18:38,9.77,79.18,10.65,2.39,2.42,2.93,2.91,Early,1.09007164790174
3559,3559,120220000000000.0,2611032,1,3595,4117,13,,,3,26/02/2022 12:01,26/02/2022 12:08,26/02/2022 04:24,7.74,79.51,8.68,1.94,2.0,2.45,2.29,Early,1.1214470284237725
3560,3560,120220000000000.0,2611125,1,3595,4117,13,,,3,26/02/2022 19:47,26/02/2022 19:56,26/02/2022 12:08,7.79,79.83,7.84,1.74,1.78,2.19,2.13,Early,1.006418485237484
3561,3561,120220000000000.0,2611219,1,3595,4117,13,,,3,27/02/2022 04:36,27/02/2022 04:43,26/02/2022 19:56,8.79,80.2,9.69,2.14,2.26,2.65,2.64,Early,1.1023890784982935
3562,3562,120220000000000.0,2611312,1,3595,4117,13,,,3,27/02/2022 13:33,27/02/2022 13:41,27/02/2022 04:43,8.96,80.57,9.91,2.19,2.26,2.75,2.71,Early,1.1060267857142856
3563,3563,120220000000000.0,2611415,1,3595,4117,13,,,3,27/02/2022 21:33,27/02/2022 21:40,27/02/2022 13:41,7.98,80.9,8.84,1.94,2.02,2.49,2.39,Early,1.107769423558897
3564,3564,120220000000000.0,2611489,1,3595,4117,13,,,3,28/02/2022 04:17,28/02/2022 04:26,27/02/2022 21:40,6.77,81.19,7.15,1.65,1.7,1.96,1.84,Early,1.0561299852289514
3565,3565,120220000000000.0,2611590,1,3595,4117,13,,,3,28/02/2022 13:36,28/02/2022 13:45,28/02/2022 04:26,9.31,81.57,10.68,2.33,2.37,3.02,2.96,Early,1.1471535982814178
3566,3566,120220000000000.0,2611684,1,3595,4117,13,,,3,28/02/2022 20:53,28/02/2022 21:00,28/02/2022 13:45,7.25,81.88,8.53,1.91,1.95,2.32,2.35,Early,1.1765517241379309
3567,3567,120220000000000.0,2611769,1,3595,4117,13,,,3,01/03/2022 05:11,01/03/2022 05:20,28/02/2022 21:00,8.33,82.22,8.9,1.99,2.0,2.52,2.39,Early,1.0684273709483794
3568,3568,120220000000000.0,2611838,1,3595,4117,13,,,3,01/03/2022 12:26,01/03/2022 12:34,01/03/2022 05:20,7.24,82.52,6.36,1.95,1.96,2.38,0.07,Early,0.8784530386740331
3569,3569,120220000000000.0,2611890,1,3595,4117,13,,,3,01/03/2022 17:11,01/03/2022 17:20,01/03/2022 12:34,4.77,82.72,7.66,1.33,1.32,1.5,3.51,Early,1.6058700209643608
3570,3570,120220000000000.0,2611990,1,3595,4117,13,,,3,02/03/2022 01:49,02/03/2022 01:56,01/03/2022 17:20,8.6,83.08,9.86,2.21,2.35,2.7,2.6,Early,1.1465116279069767
3571,3571,120220000000000.0,2612071,1,3595,4117,13,,,3,02/03/2022 09:47,02/03/2022 09:55,02/03/2022 01:56,7.99,83.41,8.94,2.05,2.14,2.14,2.61,Early,1.1188986232790987
3572,3572,120220000000000.0,2612155,1,3595,4117,13,,,3,02/03/2022 16:41,02/03/2022 16:48,02/03/2022 09:55,6.88,83.7,7.92,1.82,1.81,2.21,2.08,Early,1.1511627906976745
3573,3573,120220000000000.0,2612245,1,3595,4117,13,,,3,03/03/2022 00:06,03/03/2022 00:13,02/03/2022 16:48,7.42,84.01,8.49,1.87,1.99,2.4,2.23,Early,1.1442048517520216
3574,3574,120220000000000.0,2612318,1,3595,4117,13,,,3,03/03/2022 07:48,03/03/2022 07:59,03/03/2022 00:13,7.76,84.33,8.64,1.95,1.98,2.44,2.27,Early,1.1134020618556701
3575,3575,120220000000000.0,2612428,1,3595,4117,13,,,3,03/03/2022 17:38,03/03/2022 17:48,03/03/2022 07:59,9.82,84.74,11.97,2.65,2.72,3.54,3.06,Early,1.2189409368635438
3576,3576,120220000000000.0,2612507,1,3595,4117,13,,,3,04/03/2022 00:35,04/03/2022 00:43,03/03/2022 17:48,6.93,85.03,8.71,1.96,1.99,2.4,2.36,Early,1.2568542568542571
3577,3577,120220000000000.0,2612571,1,3595,4117,13,,,3,04/03/2022 07:22,04/03/2022 07:31,04/03/2022 00:43,6.79,85.31,5.91,1.82,1.94,2.15,0.0,Early,0.8703976435935199
3578,3578,120220000000000.0,2612625,1,3595,4117,13,,,3,04/03/2022 11:53,04/03/2022 12:03,04/03/2022 07:31,4.53,85.5,7.56,1.22,1.3,1.52,3.52,Early,1.6688741721854303
3579,3579,120220000000000.0,2612721,1,3595,4117,13,,,3,04/03/2022 19:31,04/03/2022 19:41,04/03/2022 12:03,7.63,85.82,9.02,1.97,1.95,2.56,2.54,Early,1.182175622542595
3580,3580,120220000000000.0,2612797,1,3595,4117,13,,,3,05/03/2022 02:17,05/03/2022 02:27,04/03/2022 19:41,6.78,86.1,8.25,1.94,1.94,2.36,2.01,Early,1.2168141592920354
3581,3581,120220000000000.0,2612874,1,3595,4117,13,,,3,05/03/2022 10:11,05/03/2022 10:19,05/03/2022 02:27,7.86,86.43,9.98,2.21,2.31,2.73,2.73,Early,1.2697201017811706
3582,3582,120220000000000.0,2612957,1,3595,4117,13,,,3,05/03/2022 16:57,05/03/2022 17:07,05/03/2022 10:19,6.8,86.71,7.72,1.35,1.77,2.5,2.1,Early,1.1352941176470588
3583,3583,120220000000000.0,2613034,1,3595,4117,13,,,3,05/03/2022 23:16,05/03/2022 23:24,05/03/2022 17:07,6.29,86.98,7.25,1.68,1.82,1.79,1.96,Early,1.152623211446741
3584,3584,120220000000000.0,2613111,1,3595,4117,13,,,3,06/03/2022 07:54,06/03/2022 08:04,05/03/2022 23:24,8.66,87.34,8.42,2.25,2.42,3.33,0.42,Early,0.9722863741339491
3585,3585,120220000000000.0,2613172,1,3595,4117,13,,,3,06/03/2022 12:34,06/03/2022 12:45,06/03/2022 08:04,4.68,87.53,7.84,1.27,1.38,1.24,3.95,Early,1.6752136752136753
3586,3586,120220000000000.0,2613279,1,3595,4117,13,,,3,06/03/2022 21:28,06/03/2022 21:37,06/03/2022 12:45,8.88,87.9,10.74,2.31,2.51,2.99,2.93,Early,1.2094594594594594
3587,3587,120220000000000.0,2613371,1,3595,4117,13,,,3,07/03/2022 07:45,07/03/2022 07:53,06/03/2022 21:37,10.26,88.33,12.14,2.79,2.86,3.43,3.06,Early,1.1832358674463939
3588,3588,120220000000000.0,2613458,1,3595,4117,13,,,3,07/03/2022 14:46,07/03/2022 14:54,07/03/2022 07:53,7.01,88.62,8.16,1.87,1.93,2.27,2.09,Early,1.1640513552068474
3589,3589,120220000000000.0,2613536,1,3595,4117,13,,,3,07/03/2022 20:59,07/03/2022 21:05,07/03/2022 14:54,6.19,88.88,7.37,1.66,1.72,2.02,1.97,Early,1.1906300484652665
3590,3590,120220000000000.0,2613599,1,3595,4117,13,,,3,08/03/2022 03:11,08/03/2022 03:20,07/03/2022 21:05,6.25,89.14,4.18,1.65,1.55,0.12,0.86,Early,0.6688
3591,3591,120220000000000.0,2613657,1,3595,4117,13,,,3,08/03/2022 09:30,08/03/2022 09:37,08/03/2022 03:20,6.29,89.4,10.98,1.8,1.92,4.08,3.18,Early,1.7456279809220987
3592,3592,120220000000000.0,2613742,1,3595,4117,13,,,3,08/03/2022 16:48,08/03/2022 16:55,08/03/2022 09:37,7.3,89.71,9.24,2.11,2.11,2.54,2.48,Early,1.2657534246575344
3593,3593,120220000000000.0,2613816,1,3595,4117,13,,,3,08/03/2022 23:09,08/03/2022 23:16,08/03/2022 16:55,6.35,89.97,7.59,1.71,1.82,2.0,2.06,Early,1.1952755905511812
3594,3594,120220000000000.0,2613898,1,3595,4117,13,,,3,09/03/2022 07:27,09/03/2022 07:35,08/03/2022 23:16,8.31,90.32,10.07,2.24,2.32,2.7,2.81,Early,1.2117930204572804
